"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"MI","2021-22","2022-09-03","1-4 years","All","All","Observed","7.6","163.8"
"MI","2021-22","2022-09-10","1-4 years","All","All","Observed","3.8","167.6"
"MI","2021-22","2022-09-17","1-4 years","All","All","Observed","3.8","171.4"
"MI","2021-22","2022-09-24","1-4 years","All","All","Observed","1.9","173.3"
"MI","2021-22","2022-10-01","1-4 years","All","All","Observed","5.7","179.0"
"OR","2021-22","2022-10-01","1-4 years","All","All","Observed","2.7","95.4"
"OR","2021-22","2022-09-24","1-4 years","All","All","Observed","0.0","92.7"
"OR","2021-22","2022-09-17","1-4 years","All","All","Observed","4.1","92.7"
"OR","2021-22","2022-09-10","1-4 years","All","All","Observed","0.0","88.6"
"OR","2021-22","2022-09-03","1-4 years","All","All","Observed","0.0","88.6"
"OR","2021-22","2022-08-27","1-4 years","All","All","Observed","1.4","88.6"
"OR","2021-22","2022-08-20","1-4 years","All","All","Observed","4.1","87.3"
"OR","2021-22","2022-08-13","1-4 years","All","All","Observed","1.4","83.2"
"OR","2021-22","2022-08-06","1-4 years","All","All","Observed","2.7","81.8"
"OR","2021-22","2022-07-30","1-4 years","All","All","Observed","0.0","79.1"
"OR","2021-22","2022-07-23","1-4 years","All","All","Observed","0.0","79.1"
"OR","2021-22","2022-07-16","1-4 years","All","All","Observed","1.4","79.1"
"OR","2021-22","2022-07-09","1-4 years","All","All","Observed","4.1","77.7"
"OR","2021-22","2022-07-02","1-4 years","All","All","Observed","5.5","73.6"
"OR","2021-22","2022-06-25","1-4 years","All","All","Observed","2.7","68.2"
"OR","2021-22","2022-06-18","1-4 years","All","All","Observed","1.4","65.5"
"OR","2021-22","2022-06-11","1-4 years","All","All","Observed","2.7","64.1"
"OR","2021-22","2022-06-04","1-4 years","All","All","Observed","1.4","61.4"
"OR","2021-22","2022-05-28","1-4 years","All","All","Observed","1.4","60.0"
"OR","2021-22","2022-05-21","1-4 years","All","All","Observed","2.7","58.6"
"OR","2021-22","2022-05-14","1-4 years","All","All","Observed","1.4","55.9"
"OR","2021-22","2022-05-07","1-4 years","All","All","Observed","1.4","54.5"
"OR","2021-22","2022-04-30","1-4 years","All","All","Observed","1.4","53.2"
"OR","2021-22","2022-04-23","1-4 years","All","All","Observed","1.4","51.8"
"OR","2021-22","2022-04-16","1-4 years","All","All","Observed","0.0","50.5"
"OR","2021-22","2022-04-09","1-4 years","All","All","Observed","0.0","50.5"
"OR","2021-22","2022-04-02","1-4 years","All","All","Observed","2.7","50.5"
"OR","2021-22","2022-03-26","1-4 years","All","All","Observed","0.0","47.7"
"OR","2021-22","2022-03-19","1-4 years","All","All","Observed","0.0","47.7"
"OR","2021-22","2022-03-12","1-4 years","All","All","Observed","2.7","47.7"
"OR","2021-22","2022-03-05","1-4 years","All","All","Observed","2.7","45.0"
"OR","2021-22","2022-02-26","1-4 years","All","All","Observed","2.7","42.3"
"OR","2021-22","2022-02-19","1-4 years","All","All","Observed","5.5","39.5"
"OR","2021-22","2022-02-12","1-4 years","All","All","Observed","1.4","34.1"
"OR","2021-22","2022-02-05","1-4 years","All","All","Observed","4.1","32.7"
"OR","2021-22","2022-01-29","1-4 years","All","All","Observed","4.1","28.6"
"OR","2021-22","2022-01-22","1-4 years","All","All","Observed","5.5","24.5"
"OR","2021-22","2022-01-15","1-4 years","All","All","Observed","8.2","19.1"
"OR","2021-22","2022-01-08","1-4 years","All","All","Observed","0.0","10.9"
"OR","2021-22","2022-01-01","1-4 years","All","All","Observed","1.4","10.9"
"OR","2021-22","2021-12-25","1-4 years","All","All","Observed","1.4","9.5"
"OR","2021-22","2021-12-18","1-4 years","All","All","Observed","1.4","8.2"
"OR","2021-22","2021-12-11","1-4 years","All","All","Observed","1.4","6.8"
"OR","2021-22","2021-12-04","1-4 years","All","All","Observed","0.0","5.5"
"OR","2021-22","2021-11-27","1-4 years","All","All","Observed","0.0","5.5"
"OR","2021-22","2021-11-20","1-4 years","All","All","Observed","1.4","5.5"
"OR","2021-22","2021-11-13","1-4 years","All","All","Observed","0.0","4.1"
"OR","2021-22","2021-11-06","1-4 years","All","All","Observed","0.0","4.1"
"OR","2021-22","2021-10-30","1-4 years","All","All","Observed","1.4","4.1"
"OR","2021-22","2021-10-23","1-4 years","All","All","Observed","1.4","2.7"
"OR","2021-22","2021-10-16","1-4 years","All","All","Observed","0.0","1.4"
"OR","2021-22","2021-10-09","1-4 years","All","All","Observed","1.4","1.4"
"CA","2021-22","2021-10-09","1-4 years","All","All","Observed","1.4","1.4"
"CA","2021-22","2021-10-16","1-4 years","All","All","Observed","0.0","1.4"
"CA","2021-22","2021-10-23","1-4 years","All","All","Observed","0.7","2.0"
"CA","2021-22","2021-10-30","1-4 years","All","All","Observed","0.7","2.7"
"CA","2021-22","2021-11-06","1-4 years","All","All","Observed","0.0","2.7"
"CA","2021-22","2021-11-13","1-4 years","All","All","Observed","0.0","2.7"
"CA","2021-22","2021-11-20","1-4 years","All","All","Observed","0.7","3.4"
"CA","2021-22","2021-11-27","1-4 years","All","All","Observed","0.7","4.1"
"CA","2021-22","2021-12-04","1-4 years","All","All","Observed","0.0","4.1"
"CA","2021-22","2021-12-11","1-4 years","All","All","Observed","0.7","4.7"
"CA","2021-22","2021-12-18","1-4 years","All","All","Observed","0.7","5.4"
"CA","2021-22","2021-12-25","1-4 years","All","All","Observed","0.0","5.4"
"CA","2021-22","2022-01-01","1-4 years","All","All","Observed","3.4","8.8"
"CA","2021-22","2022-01-08","1-4 years","All","All","Observed","5.4","14.2"
"CA","2021-22","2022-01-15","1-4 years","All","All","Observed","3.4","17.6"
"CA","2021-22","2022-01-22","1-4 years","All","All","Observed","7.4","25.0"
"CA","2021-22","2022-01-29","1-4 years","All","All","Observed","6.1","31.1"
"CA","2021-22","2022-02-05","1-4 years","All","All","Observed","0.7","31.8"
"CA","2021-22","2022-02-12","1-4 years","All","All","Observed","1.4","33.1"
"CA","2021-22","2022-02-19","1-4 years","All","All","Observed","3.4","36.5"
"CA","2021-22","2022-02-26","1-4 years","All","All","Observed","2.0","38.5"
"CA","2021-22","2022-03-05","1-4 years","All","All","Observed","0.0","38.5"
"CA","2021-22","2022-03-12","1-4 years","All","All","Observed","0.7","39.2"
"CA","2021-22","2022-03-19","1-4 years","All","All","Observed","0.7","39.9"
"CA","2021-22","2022-03-26","1-4 years","All","All","Observed","0.7","40.5"
"CA","2021-22","2022-04-02","1-4 years","All","All","Observed","0.7","41.2"
"CA","2021-22","2022-04-09","1-4 years","All","All","Observed","0.0","41.2"
"CA","2021-22","2022-04-16","1-4 years","All","All","Observed","2.0","43.2"
"CA","2021-22","2022-04-23","1-4 years","All","All","Observed","0.0","43.2"
"CA","2021-22","2022-04-30","1-4 years","All","All","Observed","0.0","43.2"
"CA","2021-22","2022-05-07","1-4 years","All","All","Observed","1.4","44.6"
"CA","2021-22","2022-05-14","1-4 years","All","All","Observed","2.0","46.6"
"CA","2021-22","2022-05-21","1-4 years","All","All","Observed","1.4","48.0"
"CA","2021-22","2022-05-28","1-4 years","All","All","Observed","2.0","50.0"
"CA","2021-22","2022-06-04","1-4 years","All","All","Observed","0.7","50.7"
"CA","2021-22","2022-06-11","1-4 years","All","All","Observed","1.4","52.0"
"CA","2021-22","2022-06-18","1-4 years","All","All","Observed","3.4","55.4"
"CA","2021-22","2022-06-25","1-4 years","All","All","Observed","1.4","56.8"
"CA","2021-22","2022-07-02","1-4 years","All","All","Observed","4.1","60.8"
"CA","2021-22","2022-07-09","1-4 years","All","All","Observed","4.1","64.9"
"CA","2021-22","2022-07-16","1-4 years","All","All","Observed","2.7","67.6"
"CA","2021-22","2022-07-23","1-4 years","All","All","Observed","2.0","69.6"
"CA","2021-22","2022-07-30","1-4 years","All","All","Observed","2.7","72.3"
"CA","2021-22","2022-08-06","1-4 years","All","All","Observed","1.4","73.6"
"CA","2021-22","2022-08-13","1-4 years","All","All","Observed","2.0","75.7"
"CA","2021-22","2022-08-20","1-4 years","All","All","Observed","2.7","78.4"
"CA","2021-22","2022-08-27","1-4 years","All","All","Observed","1.4","79.7"
"CA","2021-22","2022-09-03","1-4 years","All","All","Observed","1.4","81.1"
"CA","2021-22","2022-09-10","1-4 years","All","All","Observed","0.0","81.1"
"CA","2021-22","2022-09-17","1-4 years","All","All","Observed","0.0","81.1"
"CA","2021-22","2022-09-24","1-4 years","All","All","Observed","0.7","81.8"
"UT","2021-22","2022-10-01","1-4 years","All","All","Observed","1.6","124.3"
"CT","2021-22","2021-10-09","1-4 years","All","All","Observed","0.0","0.0"
"CT","2021-22","2021-10-16","1-4 years","All","All","Observed","0.0","0.0"
"CT","2021-22","2021-10-23","1-4 years","All","All","Observed","0.0","0.0"
"CT","2021-22","2021-10-30","1-4 years","All","All","Observed","0.0","0.0"
"CT","2021-22","2021-11-06","1-4 years","All","All","Observed","2.5","2.5"
"CT","2021-22","2021-11-13","1-4 years","All","All","Observed","0.0","2.5"
"CT","2021-22","2021-11-20","1-4 years","All","All","Observed","0.0","2.5"
"CT","2021-22","2021-11-27","1-4 years","All","All","Observed","0.0","2.5"
"CT","2021-22","2021-12-04","1-4 years","All","All","Observed","0.0","2.5"
"CT","2021-22","2021-12-11","1-4 years","All","All","Observed","2.5","4.9"
"CT","2021-22","2021-12-18","1-4 years","All","All","Observed","0.0","4.9"
"CT","2021-22","2021-12-25","1-4 years","All","All","Observed","2.5","7.4"
"CT","2021-22","2022-01-01","1-4 years","All","All","Observed","0.0","7.4"
"CT","2021-22","2022-01-08","1-4 years","All","All","Observed","12.4","19.8"
"CT","2021-22","2022-01-15","1-4 years","All","All","Observed","9.9","29.7"
"CT","2021-22","2022-01-22","1-4 years","All","All","Observed","0.0","29.7"
"CT","2021-22","2022-01-29","1-4 years","All","All","Observed","9.9","39.6"
"CT","2021-22","2022-02-05","1-4 years","All","All","Observed","0.0","39.6"
"CT","2021-22","2022-02-12","1-4 years","All","All","Observed","2.5","42.1"
"CT","2021-22","2022-02-19","1-4 years","All","All","Observed","0.0","42.1"
"CT","2021-22","2022-02-26","1-4 years","All","All","Observed","4.9","47.0"
"CT","2021-22","2022-03-05","1-4 years","All","All","Observed","0.0","47.0"
"CT","2021-22","2022-03-12","1-4 years","All","All","Observed","4.9","52.0"
"CT","2021-22","2022-03-19","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-03-26","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-04-02","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-04-09","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-04-16","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-04-23","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-04-30","1-4 years","All","All","Observed","0.0","52.0"
"CT","2021-22","2022-05-07","1-4 years","All","All","Observed","2.5","54.4"
"CT","2021-22","2022-05-14","1-4 years","All","All","Observed","0.0","54.4"
"CT","2021-22","2022-05-21","1-4 years","All","All","Observed","2.5","56.9"
"CT","2021-22","2022-05-28","1-4 years","All","All","Observed","0.0","56.9"
"CT","2021-22","2022-06-04","1-4 years","All","All","Observed","0.0","56.9"
"CT","2021-22","2022-06-11","1-4 years","All","All","Observed","0.0","56.9"
"CT","2021-22","2022-06-18","1-4 years","All","All","Observed","0.0","56.9"
"CT","2021-22","2022-06-25","1-4 years","All","All","Observed","0.0","56.9"
"CT","2021-22","2022-07-02","1-4 years","All","All","Observed","0.0","56.9"
"CT","2021-22","2022-07-09","1-4 years","All","All","Observed","2.5","59.4"
"CT","2021-22","2022-07-16","1-4 years","All","All","Observed","0.0","59.4"
"CT","2021-22","2022-07-23","1-4 years","All","All","Observed","0.0","59.4"
"CT","2021-22","2022-07-30","1-4 years","All","All","Observed","2.5","61.9"
"CT","2021-22","2022-08-06","1-4 years","All","All","Observed","0.0","61.9"
"CT","2021-22","2022-08-13","1-4 years","All","All","Observed","4.9","66.8"
"CT","2021-22","2022-08-20","1-4 years","All","All","Observed","2.5","69.3"
"CT","2021-22","2022-08-27","1-4 years","All","All","Observed","7.4","76.7"
"CT","2021-22","2022-09-03","1-4 years","All","All","Observed","2.5","79.2"
"CT","2021-22","2022-09-10","1-4 years","All","All","Observed","2.5","81.7"
"CT","2021-22","2022-09-17","1-4 years","All","All","Observed","2.5","84.1"
"CT","2021-22","2022-09-24","1-4 years","All","All","Observed","2.5","86.6"
"CT","2021-22","2022-10-01","1-4 years","All","All","Observed","2.5","89.1"
"OH","2021-22","2022-10-01","1-4 years","All","All","Observed","0.0","117.2"
"OH","2021-22","2022-09-24","1-4 years","All","All","Observed","0.9","117.2"
"OH","2021-22","2022-09-17","1-4 years","All","All","Observed","0.0","116.3"
"OH","2021-22","2022-09-10","1-4 years","All","All","Observed","0.0","116.3"
"OH","2021-22","2022-09-03","1-4 years","All","All","Observed","1.8","116.3"
"OH","2021-22","2022-08-27","1-4 years","All","All","Observed","0.9","114.5"
"OH","2021-22","2022-08-20","1-4 years","All","All","Observed","1.8","113.6"
"OH","2021-22","2022-08-13","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-08-06","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-07-30","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-07-23","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-07-16","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-07-09","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-07-02","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-06-25","1-4 years","All","All","Observed","0.0","111.7"
"OH","2021-22","2022-06-18","1-4 years","All","All","Observed","1.8","111.7"
"OH","2021-22","2022-06-11","1-4 years","All","All","Observed","0.0","109.9"
"OH","2021-22","2022-06-04","1-4 years","All","All","Observed","1.8","109.9"
"OH","2021-22","2022-05-28","1-4 years","All","All","Observed","0.0","108.1"
"OH","2021-22","2022-05-21","1-4 years","All","All","Observed","1.8","108.1"
"OH","2021-22","2022-05-14","1-4 years","All","All","Observed","0.0","106.2"
"OH","2021-22","2022-05-07","1-4 years","All","All","Observed","0.0","106.2"
"OH","2021-22","2022-04-30","1-4 years","All","All","Observed","0.0","106.2"
"OH","2021-22","2022-04-23","1-4 years","All","All","Observed","0.0","106.2"
"OH","2021-22","2022-04-16","1-4 years","All","All","Observed","0.0","106.2"
"OH","2021-22","2022-04-09","1-4 years","All","All","Observed","0.9","106.2"
"OH","2021-22","2022-04-02","1-4 years","All","All","Observed","0.9","105.3"
"OH","2021-22","2022-03-26","1-4 years","All","All","Observed","3.7","104.4"
"OH","2021-22","2022-03-19","1-4 years","All","All","Observed","2.7","100.7"
"OH","2021-22","2022-03-12","1-4 years","All","All","Observed","0.9","98.0"
"OH","2021-22","2022-03-05","1-4 years","All","All","Observed","1.8","97.1"
"OH","2021-22","2022-02-26","1-4 years","All","All","Observed","1.8","95.2"
"OH","2021-22","2022-02-19","1-4 years","All","All","Observed","1.8","93.4"
"OH","2021-22","2022-02-12","1-4 years","All","All","Observed","3.7","91.6"
"OH","2021-22","2022-02-05","1-4 years","All","All","Observed","4.6","87.9"
"OH","2021-22","2022-01-29","1-4 years","All","All","Observed","10.1","83.3"
"OH","2021-22","2022-01-22","1-4 years","All","All","Observed","11.9","73.3"
"OH","2021-22","2022-01-15","1-4 years","All","All","Observed","11.0","61.4"
"OH","2021-22","2022-01-08","1-4 years","All","All","Observed","8.2","50.4"
"OH","2021-22","2022-01-01","1-4 years","All","All","Observed","4.6","42.1"
"OH","2021-22","2021-12-25","1-4 years","All","All","Observed","8.2","37.5"
"OH","2021-22","2021-12-18","1-4 years","All","All","Observed","2.7","29.3"
"OH","2021-22","2021-12-11","1-4 years","All","All","Observed","2.7","26.6"
"OH","2021-22","2021-12-04","1-4 years","All","All","Observed","1.8","23.8"
"OH","2021-22","2021-11-27","1-4 years","All","All","Observed","0.9","22.0"
"OH","2021-22","2021-11-20","1-4 years","All","All","Observed","2.7","21.1"
"OH","2021-22","2021-11-13","1-4 years","All","All","Observed","2.7","18.3"
"OH","2021-22","2021-11-06","1-4 years","All","All","Observed","3.7","15.6"
"OH","2021-22","2021-10-30","1-4 years","All","All","Observed","4.6","11.9"
"OH","2021-22","2021-10-23","1-4 years","All","All","Observed","1.8","7.3"
"OH","2021-22","2021-10-16","1-4 years","All","All","Observed","4.6","5.5"
"OH","2021-22","2021-10-09","1-4 years","All","All","Observed","0.9","0.9"
"CA","2021-22","2022-10-01","1-4 years","All","All","Observed","2.0","83.8"
"CO","2021-22","2021-10-09","1-4 years","All","All","Observed","3.2","3.2"
"CO","2021-22","2021-10-16","1-4 years","All","All","Observed","0.8","4.0"
"CO","2021-22","2021-10-23","1-4 years","All","All","Observed","2.4","6.4"
"CO","2021-22","2021-10-30","1-4 years","All","All","Observed","0.8","7.2"
"CO","2021-22","2021-11-06","1-4 years","All","All","Observed","0.8","7.9"
"CO","2021-22","2021-11-13","1-4 years","All","All","Observed","6.4","14.3"
"CO","2021-22","2021-11-20","1-4 years","All","All","Observed","1.6","15.9"
"CO","2021-22","2021-11-27","1-4 years","All","All","Observed","3.2","19.1"
"CO","2021-22","2021-12-04","1-4 years","All","All","Observed","5.6","24.6"
"CO","2021-22","2021-12-11","1-4 years","All","All","Observed","4.8","29.4"
"CO","2021-22","2021-12-18","1-4 years","All","All","Observed","0.8","30.2"
"CO","2021-22","2021-12-25","1-4 years","All","All","Observed","5.6","35.8"
"CO","2021-22","2022-01-01","1-4 years","All","All","Observed","15.1","50.9"
"CO","2021-22","2022-01-08","1-4 years","All","All","Observed","16.7","67.6"
"CO","2021-22","2022-01-15","1-4 years","All","All","Observed","10.3","77.9"
"CO","2021-22","2022-01-22","1-4 years","All","All","Observed","5.6","83.5"
"CO","2021-22","2022-01-29","1-4 years","All","All","Observed","7.9","91.4"
"CO","2021-22","2022-02-05","1-4 years","All","All","Observed","6.4","97.8"
"CO","2021-22","2022-02-12","1-4 years","All","All","Observed","7.2","104.9"
"CO","2021-22","2022-02-19","1-4 years","All","All","Observed","4.8","109.7"
"CO","2021-22","2022-02-26","1-4 years","All","All","Observed","3.2","112.9"
"CO","2021-22","2022-03-05","1-4 years","All","All","Observed","2.4","115.3"
"CO","2021-22","2022-03-12","1-4 years","All","All","Observed","2.4","117.6"
"CO","2021-22","2022-03-19","1-4 years","All","All","Observed","2.4","120.0"
"CO","2021-22","2022-03-26","1-4 years","All","All","Observed","0.0","120.0"
"CO","2021-22","2022-04-02","1-4 years","All","All","Observed","0.8","120.8"
"CO","2021-22","2022-04-09","1-4 years","All","All","Observed","1.6","122.4"
"CO","2021-22","2022-04-16","1-4 years","All","All","Observed","2.4","124.8"
"CO","2021-22","2022-04-23","1-4 years","All","All","Observed","3.2","128.0"
"CO","2021-22","2022-04-30","1-4 years","All","All","Observed","3.2","131.1"
"CO","2021-22","2022-05-07","1-4 years","All","All","Observed","4.8","135.9"
"CO","2021-22","2022-05-14","1-4 years","All","All","Observed","4.8","140.7"
"CO","2021-22","2022-05-21","1-4 years","All","All","Observed","4.0","144.7"
"CO","2021-22","2022-05-28","1-4 years","All","All","Observed","4.0","148.6"
"CO","2021-22","2022-06-04","1-4 years","All","All","Observed","4.8","153.4"
"CO","2021-22","2022-06-11","1-4 years","All","All","Observed","5.6","159.0"
"CO","2021-22","2022-06-18","1-4 years","All","All","Observed","5.6","164.5"
"CO","2021-22","2022-06-25","1-4 years","All","All","Observed","6.4","170.9"
"CO","2021-22","2022-07-02","1-4 years","All","All","Observed","5.6","176.5"
"CO","2021-22","2022-07-09","1-4 years","All","All","Observed","4.8","181.2"
"CO","2021-22","2022-07-16","1-4 years","All","All","Observed","3.2","184.4"
"CO","2021-22","2022-07-23","1-4 years","All","All","Observed","6.4","190.8"
"CO","2021-22","2022-07-30","1-4 years","All","All","Observed","1.6","192.3"
"CO","2021-22","2022-08-06","1-4 years","All","All","Observed","4.0","196.3"
"CO","2021-22","2022-08-13","1-4 years","All","All","Observed","2.4","198.7"
"CO","2021-22","2022-08-20","1-4 years","All","All","Observed","2.4","201.1"
"CO","2021-22","2022-08-27","1-4 years","All","All","Observed","2.4","203.5"
"CO","2021-22","2022-09-03","1-4 years","All","All","Observed","2.4","205.9"
"CO","2021-22","2022-09-10","1-4 years","All","All","Observed","3.2","209.0"
"CO","2021-22","2022-09-17","1-4 years","All","All","Observed","0.8","209.8"
"CO","2021-22","2022-09-24","1-4 years","All","All","Observed","1.6","211.4"
"GA","2021-22","2021-10-09","1-4 years","All","All","Observed","2.0","2.0"
"GA","2021-22","2021-10-16","1-4 years","All","All","Observed","1.5","3.5"
"GA","2021-22","2021-10-23","1-4 years","All","All","Observed","1.0","4.5"
"GA","2021-22","2021-10-30","1-4 years","All","All","Observed","0.5","5.0"
"GA","2021-22","2021-11-06","1-4 years","All","All","Observed","0.0","5.0"
"GA","2021-22","2021-11-13","1-4 years","All","All","Observed","1.0","6.0"
"GA","2021-22","2021-11-20","1-4 years","All","All","Observed","0.0","6.0"
"GA","2021-22","2021-11-27","1-4 years","All","All","Observed","0.0","6.0"
"GA","2021-22","2021-12-04","1-4 years","All","All","Observed","0.0","6.0"
"GA","2021-22","2021-12-11","1-4 years","All","All","Observed","0.5","6.4"
"GA","2021-22","2021-12-18","1-4 years","All","All","Observed","0.5","6.9"
"GA","2021-22","2021-12-25","1-4 years","All","All","Observed","4.5","11.4"
"GA","2021-22","2022-01-01","1-4 years","All","All","Observed","17.4","28.8"
"GA","2021-22","2022-01-08","1-4 years","All","All","Observed","6.4","35.2"
"GA","2021-22","2022-01-15","1-4 years","All","All","Observed","5.5","40.7"
"GA","2021-22","2022-01-22","1-4 years","All","All","Observed","4.5","45.1"
"GA","2021-22","2022-01-29","1-4 years","All","All","Observed","4.5","49.6"
"GA","2021-22","2022-02-05","1-4 years","All","All","Observed","3.5","53.1"
"GA","2021-22","2022-02-12","1-4 years","All","All","Observed","5.0","58.0"
"GA","2021-22","2022-02-19","1-4 years","All","All","Observed","3.0","61.0"
"GA","2021-22","2022-02-26","1-4 years","All","All","Observed","2.0","63.0"
"GA","2021-22","2022-03-05","1-4 years","All","All","Observed","2.5","65.5"
"GA","2021-22","2022-03-12","1-4 years","All","All","Observed","1.5","67.0"
"GA","2021-22","2022-03-19","1-4 years","All","All","Observed","0.5","67.5"
"GA","2021-22","2022-03-26","1-4 years","All","All","Observed","0.0","67.5"
"GA","2021-22","2022-04-02","1-4 years","All","All","Observed","3.0","70.4"
"GA","2021-22","2022-04-09","1-4 years","All","All","Observed","0.5","70.9"
"GA","2021-22","2022-04-16","1-4 years","All","All","Observed","1.0","71.9"
"GA","2021-22","2022-04-23","1-4 years","All","All","Observed","2.0","73.9"
"GA","2021-22","2022-04-30","1-4 years","All","All","Observed","0.5","74.4"
"GA","2021-22","2022-05-07","1-4 years","All","All","Observed","0.5","74.9"
"GA","2021-22","2022-05-14","1-4 years","All","All","Observed","0.5","75.4"
"GA","2021-22","2022-05-21","1-4 years","All","All","Observed","0.0","75.4"
"GA","2021-22","2022-05-28","1-4 years","All","All","Observed","0.5","75.9"
"GA","2021-22","2022-06-04","1-4 years","All","All","Observed","1.5","77.4"
"GA","2021-22","2022-06-11","1-4 years","All","All","Observed","2.5","79.9"
"GA","2021-22","2022-06-18","1-4 years","All","All","Observed","1.5","81.4"
"GA","2021-22","2022-06-25","1-4 years","All","All","Observed","2.0","83.3"
"GA","2021-22","2022-07-02","1-4 years","All","All","Observed","3.0","86.3"
"GA","2021-22","2022-07-09","1-4 years","All","All","Observed","4.0","90.3"
"GA","2021-22","2022-07-16","1-4 years","All","All","Observed","3.5","93.8"
"GA","2021-22","2022-07-23","1-4 years","All","All","Observed","3.5","97.2"
"GA","2021-22","2022-07-30","1-4 years","All","All","Observed","2.5","99.7"
"GA","2021-22","2022-08-06","1-4 years","All","All","Observed","1.5","101.2"
"GA","2021-22","2022-08-13","1-4 years","All","All","Observed","2.5","103.7"
"GA","2021-22","2022-08-20","1-4 years","All","All","Observed","4.0","107.7"
"GA","2021-22","2022-08-27","1-4 years","All","All","Observed","2.5","110.1"
"GA","2021-22","2022-09-03","1-4 years","All","All","Observed","1.5","111.6"
"GA","2021-22","2022-09-10","1-4 years","All","All","Observed","3.0","114.6"
"GA","2021-22","2022-09-17","1-4 years","All","All","Observed","1.0","115.6"
"GA","2021-22","2022-09-24","1-4 years","All","All","Observed","1.5","117.1"
"GA","2021-22","2022-10-01","1-4 years","All","All","Observed","0.0","117.1"
"NY","2021-22","2022-10-01","1-4 years","All","All","Observed","5.6","182.1"
"NY","2021-22","2022-09-24","1-4 years","All","All","Observed","4.5","176.5"
"NY","2021-22","2022-09-17","1-4 years","All","All","Observed","5.6","172.0"
"NY","2021-22","2022-09-10","1-4 years","All","All","Observed","2.2","166.4"
"NY","2021-22","2022-09-03","1-4 years","All","All","Observed","1.1","164.2"
"NY","2021-22","2022-08-27","1-4 years","All","All","Observed","6.7","163.1"
"NY","2021-22","2022-08-20","1-4 years","All","All","Observed","2.2","156.4"
"NY","2021-22","2022-08-13","1-4 years","All","All","Observed","1.1","154.1"
"NY","2021-22","2022-08-06","1-4 years","All","All","Observed","5.6","153.0"
"NY","2021-22","2022-07-30","1-4 years","All","All","Observed","4.5","147.4"
"NY","2021-22","2022-07-23","1-4 years","All","All","Observed","3.4","143.0"
"NY","2021-22","2022-07-16","1-4 years","All","All","Observed","0.0","139.6"
"NY","2021-22","2022-07-09","1-4 years","All","All","Observed","1.1","139.6"
"NY","2021-22","2022-07-02","1-4 years","All","All","Observed","2.2","138.5"
"NY","2021-22","2022-06-25","1-4 years","All","All","Observed","1.1","136.3"
"NY","2021-22","2022-06-18","1-4 years","All","All","Observed","2.2","135.2"
"NY","2021-22","2022-06-11","1-4 years","All","All","Observed","3.4","132.9"
"NY","2021-22","2022-06-04","1-4 years","All","All","Observed","2.2","129.6"
"NY","2021-22","2022-05-28","1-4 years","All","All","Observed","6.7","127.3"
"NY","2021-22","2022-05-21","1-4 years","All","All","Observed","4.5","120.6"
"NY","2021-22","2022-05-14","1-4 years","All","All","Observed","6.7","116.2"
"NY","2021-22","2022-05-07","1-4 years","All","All","Observed","1.1","109.5"
"NY","2021-22","2022-04-30","1-4 years","All","All","Observed","10.1","108.4"
"NY","2021-22","2022-04-23","1-4 years","All","All","Observed","5.6","98.3"
"NY","2021-22","2022-04-16","1-4 years","All","All","Observed","1.1","92.7"
"NY","2021-22","2022-04-09","1-4 years","All","All","Observed","1.1","91.6"
"NY","2021-22","2022-04-02","1-4 years","All","All","Observed","2.2","90.5"
"NY","2021-22","2022-03-26","1-4 years","All","All","Observed","5.6","88.2"
"NY","2021-22","2022-03-19","1-4 years","All","All","Observed","3.4","82.7"
"NY","2021-22","2022-03-12","1-4 years","All","All","Observed","3.4","79.3"
"NY","2021-22","2022-03-05","1-4 years","All","All","Observed","1.1","76.0"
"NY","2021-22","2022-02-26","1-4 years","All","All","Observed","2.2","74.8"
"NY","2021-22","2022-02-19","1-4 years","All","All","Observed","4.5","72.6"
"NY","2021-22","2022-02-12","1-4 years","All","All","Observed","4.5","68.1"
"NY","2021-22","2022-02-05","1-4 years","All","All","Observed","6.7","63.7"
"NY","2021-22","2022-01-29","1-4 years","All","All","Observed","3.4","57.0"
"NY","2021-22","2022-01-22","1-4 years","All","All","Observed","10.1","53.6"
"NY","2021-22","2022-01-15","1-4 years","All","All","Observed","8.9","43.6"
"NY","2021-22","2022-01-08","1-4 years","All","All","Observed","10.1","34.6"
"NY","2021-22","2022-01-01","1-4 years","All","All","Observed","4.5","24.6"
